id,host_response_rate,host_is_superhost,host_identity_verified,borough,property_type,room_type,accommodates,bathrooms,bedrooms,price,extra_people,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,check_in_24h,air_conditioning,balcony,nature_and_views,tv,coffee_machine,cooking_basics,elevator,gym,parking,internet,pets_allowed,private_entrance,secure
8147767,50-89%,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Entire home/apt,4,1.0,1.0,80,10,42,17,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8147851,90-99%,0.0,0.0,"Georgetown, Burleith/Hillandale",Apartment,Entire home/apt,2,1.0,0.0,122,0,73,247,80-94/100,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
8149062,100%,1.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,6,1.0,2.0,195,15,0,33,95-100/100,strict_14_with_grace_period,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8150095,50-89%,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Other,Entire home/apt,3,1.0,1.0,75,15,0,18,80-94/100,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8150930,0-49%,0.0,0.0,"Capitol Hill, Lincoln Park",Apartment,Private room,2,1.0,1.0,57,0,90,94,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8160707,90-99%,0.0,0.0,"Georgetown, Burleith/Hillandale",Apartment,Entire home/apt,2,1.0,0.0,125,0,82,215,80-94/100,flexible,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
8165340,100%,1.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,2,1.0,0.0,145,45,37,8,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8166186,unknown,0.0,0.0,"Shaw, Logan Circle",Apartment,Entire home/apt,3,1.0,1.0,250,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8166474,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,3,1.0,1.0,90,10,0,21,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8187172,unknown,0.0,0.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,4,1.0,1.0,99,0,0,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8190386,90-99%,0.0,0.0,"Georgetown, Burleith/Hillandale",Apartment,Entire home/apt,5,1.0,1.0,162,15,65,35,80-94/100,flexible,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
8190521,unknown,0.0,1.0,"Shaw, Logan Circle",Apartment,Entire home/apt,3,1.0,1.0,110,0,0,9,80-94/100,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8190920,100%,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,6,1.0,2.0,150,25,31,48,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8200705,90-99%,0.0,0.0,"Georgetown, Burleith/Hillandale",Apartment,Entire home/apt,2,1.0,0.0,178,0,75,245,80-94/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
8206306,100%,0.0,1.0,"Kalorama Heights, Adams Morgan, Lanier Heights",Other,Entire home/apt,3,1.0,0.0,101,5,49,51,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8210016,unknown,0.0,0.0,"Brookland, Brentwood, Langdon",House,Private room,2,1.0,1.0,185,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8210600,unknown,0.0,0.0,"Brookland, Brentwood, Langdon",House,Private room,2,1.0,1.0,185,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8211166,unknown,0.0,0.0,"Brookland, Brentwood, Langdon",House,Private room,2,1.0,1.0,120,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8218782,100%,0.0,1.0,"North Cleveland Park, Forest Hills, Van Ness",House,Entire home/apt,3,1.0,1.0,125,10,65,44,95-100/100,moderate,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
8225518,unknown,0.0,1.0,"Ivy City, Arboretum, Trinidad, Carver Langston",House,Private room,2,1.0,1.0,44,0,0,31,80-94/100,moderate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
8225678,100%,1.0,0.0,"Friendship Heights, American University Park, Tenleytown",House,Entire home/apt,8,2.5,3.0,225,0,0,114,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
8247341,100%,0.0,1.0,"Hawthorne, Barnaby Woods, Chevy Chase",House,Private room,2,1.0,1.0,90,20,77,20,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
8285534,unknown,0.0,0.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Entire home/apt,8,2.0,2.0,1000,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
8287457,unknown,0.0,1.0,"West End, Foggy Bottom, GWU",Apartment,Entire home/apt,2,1.0,0.0,140,0,0,20,80-94/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8288766,100%,1.0,1.0,"Capitol Hill, Lincoln Park",Other,Entire home/apt,4,1.0,1.0,125,15,9,227,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8291283,unknown,0.0,0.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,3,1.0,0.0,600,0,87,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8292839,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Private room,2,1.0,1.0,50,0,0,15,95-100/100,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8298054,100%,1.0,0.0,"Shaw, Logan Circle",Apartment,Entire home/apt,5,2.0,2.0,139,0,61,242,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8300302,unknown,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,4,1.0,2.0,150,0,0,2,95-100/100,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8300958,90-99%,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,6,2.0,3.0,165,0,39,6,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8301651,unknown,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Private room,2,1.0,1.0,75,0,0,0,nan,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8301945,100%,0.0,0.0,"Cathedral Heights, McLean Gardens, Glover Park",Apartment,Shared room,1,1.0,1.0,28,30,57,26,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8303678,100%,1.0,1.0,"West End, Foggy Bottom, GWU",House,Entire home/apt,5,1.0,2.0,500,10,13,79,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8303994,100%,0.0,1.0,"North Cleveland Park, Forest Hills, Van Ness",Apartment,Entire home/apt,3,1.0,1.0,91,5,50,3,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8307772,unknown,0.0,1.0,"Kalorama Heights, Adams Morgan, Lanier Heights",Apartment,Private room,2,1.0,1.0,119,20,0,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8308059,100%,1.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,3,1.0,0.0,140,35,78,107,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
8318020,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Private room,2,1.0,1.0,89,0,0,8,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
8320112,100%,0.0,0.0,"Capitol Hill, Lincoln Park",House,Entire home/apt,6,1.5,3.0,325,0,33,6,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8320890,100%,1.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Other,Entire home/apt,4,1.0,1.0,100,20,42,48,80-94/100,moderate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8323975,100%,0.0,0.0,"Ivy City, Arboretum, Trinidad, Carver Langston",Other,Private room,2,1.0,1.0,75,30,78,85,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
8324409,unknown,0.0,1.0,"Cathedral Heights, McLean Gardens, Glover Park",Apartment,Entire home/apt,2,1.0,0.0,55,10,0,11,80-94/100,flexible,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8324627,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Entire home/apt,6,1.0,2.0,450,0,84,1,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8326850,unknown,0.0,1.0,"Brookland, Brentwood, Langdon",House,Entire home/apt,6,3.5,3.0,1000,100,0,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8327542,unknown,0.0,0.0,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Apartment,Entire home/apt,1,1.0,0.0,54,0,0,1,95-100/100,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8333874,100%,1.0,1.0,"Takoma, Brightwood, Manor Park",House,Private room,2,1.0,1.0,68,5,48,28,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8336265,50-89%,0.0,0.0,"Kalorama Heights, Adams Morgan, Lanier Heights",Apartment,Entire home/apt,2,1.0,1.0,51,5,0,17,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8336708,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Private room,2,1.0,1.0,150,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8337362,50-89%,0.0,0.0,"Kalorama Heights, Adams Morgan, Lanier Heights",Apartment,Entire home/apt,2,1.0,1.0,56,0,42,24,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8337838,100%,1.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Private room,2,1.0,1.0,55,10,58,114,95-100/100,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
8339096,unknown,0.0,0.0,"Shaw, Logan Circle",Apartment,Entire home/apt,2,1.0,1.0,160,15,0,16,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8339618,0-49%,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Entire home/apt,1,1.0,1.0,66,50,35,27,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8340985,50-89%,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Entire home/apt,10,2.5,5.0,330,15,35,128,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8350826,unknown,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Entire home/apt,3,2.0,3.0,120,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
8351079,100%,1.0,1.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Other,Entire home/apt,2,1.0,1.0,170,0,70,111,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8353034,100%,1.0,1.0,"Takoma, Brightwood, Manor Park",Apartment,Entire home/apt,2,1.0,0.0,65,25,7,265,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
8356191,unknown,1.0,1.0,"Near Southeast, Navy Yard",House,Private room,2,1.0,1.0,120,0,0,43,95-100/100,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8363399,100%,0.0,1.0,"West End, Foggy Bottom, GWU",Apartment,Entire home/apt,2,1.0,1.0,159,0,35,207,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8372234,90-99%,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Entire home/apt,15,4.0,6.0,447,0,26,1,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8372471,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Entire home/apt,6,2.5,3.0,350,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8373064,unknown,0.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,2,1.0,1.0,99,0,0,2,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8380906,100%,1.0,1.0,"Brookland, Brentwood, Langdon",Apartment,Entire home/apt,4,1.0,2.0,150,30,64,56,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8381345,50-89%,0.0,0.0,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",House,Private room,2,1.0,1.0,50,15,0,2,95-100/100,strict_14_with_grace_period,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8381377,100%,1.0,1.0,"Brookland, Brentwood, Langdon",Apartment,Entire home/apt,2,1.0,1.0,90,30,64,52,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8382680,unknown,0.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",House,Entire home/apt,8,1.0,2.0,200,20,0,3,0-79/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
8384292,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Entire home/apt,8,3.5,3.0,250,0,0,1,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
8385169,unknown,0.0,1.0,"Kalorama Heights, Adams Morgan, Lanier Heights",Apartment,Private room,2,1.0,1.0,75,20,0,11,80-94/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8385930,100%,1.0,1.0,"Georgetown, Burleith/Hillandale",Apartment,Entire home/apt,3,1.0,1.0,210,50,30,25,95-100/100,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8386231,100%,1.0,0.0,"Brookland, Brentwood, Langdon",Apartment,Entire home/apt,4,1.0,1.0,120,50,74,138,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8390124,100%,0.0,0.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,6,2.0,2.0,400,0,84,1,95-100/100,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8390904,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,2,1.0,2.0,500,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8391832,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Private room,2,1.0,1.0,42,0,0,31,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8397296,100%,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Private room,2,1.5,1.0,69,20,18,162,80-94/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8402248,100%,1.0,1.0,"Brookland, Brentwood, Langdon",House,Private room,2,1.0,1.0,60,12,33,75,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
8404345,90-99%,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,4,1.0,1.0,69,0,42,9,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8404684,unknown,0.0,0.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Shared room,4,1.0,1.0,480,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8408941,unknown,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,4,1.0,1.0,135,20,0,2,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8409891,100%,1.0,1.0,"Shaw, Logan Circle",House,Entire home/apt,6,2.0,2.0,150,20,35,40,80-94/100,strict_14_with_grace_period,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
8410096,unknown,0.0,0.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,2,1.0,1.0,150,0,0,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8410280,100%,1.0,1.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Other,Entire home/apt,2,1.0,1.0,200,0,78,89,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8410577,unknown,0.0,1.0,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",House,Private room,2,1.0,1.0,200,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8419348,90-99%,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,4,1.0,2.0,99,0,49,10,80-94/100,strict_14_with_grace_period,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8421131,100%,0.0,1.0,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",House,Entire home/apt,8,2.0,3.0,225,0,58,37,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8423001,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Entire home/apt,6,2.0,3.0,108,0,0,1,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8424836,90-99%,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,5,1.0,2.0,89,0,60,1,0-79/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8428743,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Private room,2,1.0,1.0,51,0,0,198,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8428910,unknown,0.0,1.0,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",House,Private room,1,1.0,1.0,125,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8438109,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Entire home/apt,4,2.0,2.0,700,0,89,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8439137,unknown,0.0,0.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Entire home/apt,6,2.5,3.0,375,100,89,1,0-79/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8440178,90-99%,0.0,0.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,3,1.0,1.0,75,0,13,119,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8441547,unknown,0.0,0.0,"Ivy City, Arboretum, Trinidad, Carver Langston",House,Entire home/apt,4,1.5,2.0,105,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8445074,unknown,0.0,0.0,"North Michigan Park, Michigan Park, University Heights",Apartment,Entire home/apt,4,1.0,1.0,105,0,0,1,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
8445816,unknown,0.0,0.0,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",House,Private room,2,2.0,1.0,200,0,90,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8446143,unknown,0.0,1.0,"Brightwood Park, Crestwood, Petworth",House,Entire home/apt,6,2.0,3.0,525,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8453378,unknown,0.0,0.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Entire home/apt,3,2.0,3.0,900,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8470124,unknown,0.0,1.0,"North Michigan Park, Michigan Park, University Heights",Apartment,Entire home/apt,6,1.0,2.0,299,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
8470717,unknown,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,1,1.0,1.0,800,0,90,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8472894,unknown,0.0,0.0,"North Michigan Park, Michigan Park, University Heights",Apartment,Private room,2,1.0,1.0,1000,0,0,0,nan,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8479494,100%,1.0,1.0,"Cathedral Heights, McLean Gardens, Glover Park",House,Entire home/apt,16,6.0,7.0,1000,20,72,23,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8482324,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,7,2.0,3.0,750,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
8483630,unknown,0.0,0.0,"North Cleveland Park, Forest Hills, Van Ness",Apartment,Entire home/apt,4,1.0,1.0,1000,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8487382,unknown,0.0,1.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,4,1.0,1.0,450,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
